ms_uri,source_id,record_id,site_name,country,state_or_province,location,crs,commodity,deposit_type
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mmdc-cabangahan-sipangpang-pili,https://doi.org/10.5382/econgeo.4950,MMDC (Cabangahan-Sipangpang-Pili),MMDC (Cabangahan-Sipangpang-Pili),Philippines,"","",EPSG:4326,nickel,"Oxide-hydrous Mg silicate,Laterite,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__diorama,https://doi.org/10.5382/econgeo.4950,Diorama,Diorama,Brazil,"","",EPSG:4326,nickel,"Laterite,Hydrous Mg silicate-Oxide,Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__simlipal,https://doi.org/10.5382/econgeo.4950,Simlipal ,Simlipal ,India,"","",EPSG:4326,nickel,"Laterite,Oxide,Oxide?"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mokopane,https://doi.org/10.5382/econgeo.4950,Mokopane,Mokopane,South Africa,"","",EPSG:4326,nickel,"Stratabound Contact-type,Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mambare,https://doi.org/10.5382/econgeo.4950,Mambare,Mambare,PNG,"",POINT (147.7409 -8.774066666666666),EPSG:4326,"nickel,cobalt","Oxide?,Laterite,Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__koivujoki,https://doi.org/10.5382/econgeo.4950,Koivujoki,Koivujoki,Finland,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__hursulskoe,https://doi.org/10.5382/econgeo.4950,Hursulskoe,Hursulskoe,Russia,"","",EPSG:4326,nickel,"Archean komatiite,Archean Komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__morro-de-niquel,https://doi.org/10.5382/econgeo.4950,Morro de Niquel,Morro de Niquel,Brazil,"","",EPSG:4326,nickel,"Hydrous Mg silicate-Oxide,Laterite,Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__marula,https://doi.org/10.5382/econgeo.4950,Marula,Marula,South Africa,"","",EPSG:4326,nickel,"Stratabound Stratiform Reef-type,Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__yunges,https://doi.org/10.5382/econgeo.4950,Yunges,Yunges,Russia,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__serpentine,https://doi.org/10.5382/econgeo.4950,Serpentine,Serpentine,USA,"",POINT (-81.26026 47.94613),EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__knp-west-siberia-siberia-south,https://doi.org/10.5382/econgeo.4950,KNP West-Siberia: Siberia South,KNP West-Siberia: Siberia South,Australia,"","",EPSG:4326,"nickel,cobalt","Oxide-Hydrous Mg silicate,Oxide-clay silicate,Oxide-hydrous Mg silicate,Laterite,Oxide-Clay Silicate,Oxide-Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__agata-group,https://doi.org/10.5382/econgeo.4950,Agata Group,Agata Group,Philippines,"","",EPSG:4326,"nickel,cobalt","Laterite,Hydrous Mg silicate-Oxide,Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__fedorova-tundra,https://doi.org/10.5382/econgeo.4950,Fedorova Tundra,Fedorova Tundra,Russia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__botolan,https://doi.org/10.5382/econgeo.4950,Botolan,Botolan,Philippines,"","",EPSG:4326,"nickel,cobalt","Laterite,Hydrous Mg silicate-oxide,Hydrous Mg silicate-Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__flat,https://doi.org/10.5382/econgeo.4950,Flåt,Flåt,Norway,"","",EPSG:4326,"nickel,cobalt","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pinares-de-mayari-nicaro,https://doi.org/10.5382/econgeo.4950,Pinares de Mayari-Nicaro,Pinares de Mayari-Nicaro,Cuba,"","",EPSG:4326,"nickel,cobalt","Laterite,Oxide?,Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__khikhnajarvi,https://doi.org/10.5382/econgeo.4950,Khikhnajarvi,Khikhnajarvi,Russia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Proterozoic Komatiite,Proterozoic komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kambalda-blair,https://doi.org/10.5382/econgeo.4950,Kambalda-Blair,Kambalda-Blair,Australia,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Archean Komatiite,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__tjate,https://doi.org/10.5382/econgeo.4950,Tjate,Tjate,South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Layered Intrusive,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__byro-east,https://doi.org/10.5382/econgeo.4950,Byro East,Byro East,Australia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__aurora,https://doi.org/10.5382/econgeo.4950,Aurora,Aurora,South Africa,"","",EPSG:4326,nickel,"Stratabound Contact-type,Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__tira-pressa,https://doi.org/10.5382/econgeo.4950,Tira Pressa,Tira Pressa,Brazil,"","",EPSG:4326,nickel,"Hydrous Mg silicate-Oxide,Hydrous Mg silicate-oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__shevchenko-group,https://doi.org/10.5382/econgeo.4950,Shevchenko Group,Shevchenko Group,Kazakhstan,"","",EPSG:4326,nickel,"Oxide-Hydrous Mg silicate,Laterite,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__obi-island,https://doi.org/10.5382/econgeo.4950,Obi Island,Obi Island,Indonesia,"","",EPSG:4326,nickel,"Oxide-Hydrous Mg silicate,Laterite,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__moa-bay-camarioca-norte-sur,https://doi.org/10.5382/econgeo.4950,Moa Bay-Camarioca Norte/Sur,Moa Bay-Camarioca Norte/Sur,Cuba,"","",EPSG:4326,"cobalt,nickel","Oxide-Hydrous Mg silicate,Laterite,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__unki-main-sulphide-zone,https://doi.org/10.5382/econgeo.4950,Unki Main Sulphide Zone,Unki Main Sulphide Zone,Zimbabwe,"","",EPSG:4326,nickel,"Layered Intrusive,Stratabound Stratiform Reef-type,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__morro-de-engenho,https://doi.org/10.5382/econgeo.4950,Morro de Engenho,Morro de Engenho,Brazil,"","",EPSG:4326,nickel,"Hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ruimu,https://doi.org/10.5382/econgeo.4950,Ruimu,Ruimu,Finland,"","",EPSG:4326,"nickel,cobalt","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__perttilahti,https://doi.org/10.5382/econgeo.4950,Perttilahti,Perttilahti,Finland,"","",EPSG:4326,"cobalt,nickel","VMS,Hydrothermal Ni"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__marlborough-group,https://doi.org/10.5382/econgeo.4950,Marlborough Group,Marlborough Group,Australia,"","",EPSG:4326,"nickel,cobalt","Clay silicate-hydrous Mg silicate-oxide,Laterite,Clay silicate-Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mareesburg,https://doi.org/10.5382/econgeo.4950,Mareesburg,Mareesburg,South Africa,"","",EPSG:4326,nickel,"Layered Intrusive,Magmatic Sulphide,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mount-fitch-ni-cu-co,https://doi.org/10.5382/econgeo.4950,Mount Fitch (Ni-Cu-Co),Mount Fitch (Ni-Cu-Co),Australia,"","",EPSG:4326,"nickel,cobalt","Hydrothermal Ni,Unconformity-related Uranium"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__alpha,https://doi.org/10.5382/econgeo.4950,Alpha,Alpha,Philippines,"","",EPSG:4326,"nickel,cobalt","Hydrous Mg silicate-Oxide,Laterite,Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__maturi-incl-nokomis,https://doi.org/10.5382/econgeo.4950,Maturi (incl. Nokomis),Maturi (incl. Nokomis),USA,"",POINT (-91.8 47.8),EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Small M-UM Intrusion-related,Duluth Complex - Keweenawan LIP"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lambozero-1,https://doi.org/10.5382/econgeo.4950,Lambozero-1,Lambozero-1,Russia,"","",EPSG:4326,nickel,"Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__crescent-creek,https://doi.org/10.5382/econgeo.4950,Crescent Creek,Crescent Creek,USA,"","",EPSG:4326,nickel,"Magmatic Sulphide,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__bakubung-ledig-frischgewaagd,https://doi.org/10.5382/econgeo.4950,Bakubung (Ledig-Frischgewaagd),Bakubung (Ledig-Frischgewaagd),South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Layered Intrusive,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ronnbacksnaset-ronnbacken,https://doi.org/10.5382/econgeo.4950,Rönnbäcksnäset (Rönnbäcken),Rönnbäcksnäset (Rönnbäcken),Sweden,"","",EPSG:4326,"nickel,cobalt","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__east-halmahera-group-limonite,https://doi.org/10.5382/econgeo.4950,East Halmahera Group (Limonite),East Halmahera Group (Limonite),Indonesia,"","",EPSG:4326,"nickel,cobalt","Laterite,Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__fenix-exmibal-saprolite-limonite,https://doi.org/10.5382/econgeo.4950,Fenix-Exmibal (Saprolite+Limonite),Fenix-Exmibal (Saprolite+Limonite),Guatemala,"","",EPSG:4326,"nickel,cobalt","Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pyke-hill,https://doi.org/10.5382/econgeo.4950,Pyke Hill,Pyke Hill,Australia,"","",EPSG:4326,"nickel,cobalt","Laterite,Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__vehmasjoki,https://doi.org/10.5382/econgeo.4950,Vehmasjoki,Vehmasjoki,Finland,"","",EPSG:4326,"nickel,cobalt","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__cat-lake-new-manitoba,https://doi.org/10.5382/econgeo.4950,Cat Lake-New Manitoba,Cat Lake-New Manitoba,Canada,"","",EPSG:4326,nickel,"Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__silver-knight,https://doi.org/10.5382/econgeo.4950,Silver Knight,Silver Knight,Australia,"","",EPSG:4326,"cobalt,nickel","Proterozoic Komatiite,Proterozoic komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__west-musgrave-babel,https://doi.org/10.5382/econgeo.4950,West Musgrave-Babel,West Musgrave-Babel,Australia,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__bamboo-creek,https://doi.org/10.5382/econgeo.4950,Bamboo Creek,Bamboo Creek,Australia,"","",EPSG:4326,nickel,Hydrothermal Ni
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kambalda-lanfranchi-group,https://doi.org/10.5382/econgeo.4950,Kambalda-Lanfranchi Group,Kambalda-Lanfranchi Group,Australia,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Archean Komatiite,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sconi-north-minnimoolka,https://doi.org/10.5382/econgeo.4950,Sconi North-Minnimoolka,Sconi North-Minnimoolka,Australia,"","",EPSG:4326,"nickel,cobalt","Oxide,Laterite,Oxide?"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__jinbaoshan,https://doi.org/10.5382/econgeo.4950,Jinbaoshan,Jinbaoshan,China,"","",EPSG:4326,nickel,"Magmatic Sulphide,Emeishan LIP,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ror,https://doi.org/10.5382/econgeo.4950,Ror,Ror,Sweden,"","",EPSG:4326,"cobalt,nickel","Proterozoic Komatiite,Proterozoic komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mimosa,https://doi.org/10.5382/econgeo.4950,Mimosa,Mimosa,Zimbabwe,"","",EPSG:4326,"nickel,cobalt","Stratabound Stratiform Reef-type,Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__shaw-dome-mcwatters,https://doi.org/10.5382/econgeo.4950,Shaw Dome-McWatters,Shaw Dome-McWatters,Canada,"","",EPSG:4326,nickel,"Archean komatiite,Magmatic Sulphide,Archean Komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__old-nick,https://doi.org/10.5382/econgeo.4950,Old Nick,Old Nick,Canada,"","",EPSG:4326,"cobalt,nickel","VMS,Hydrothermal Ni,Sediment-hosted Pb-Zn"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ba,https://doi.org/10.5382/econgeo.4950,Ba,Ba,Serbia,"","",EPSG:4326,nickel,"Hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__shebandowan-west,https://doi.org/10.5382/econgeo.4950,Shebandowan West,Shebandowan West,Canada,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__gap,https://doi.org/10.5382/econgeo.4950,Gap,Gap,USA,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__avebury,https://doi.org/10.5382/econgeo.4950,Avebury,Avebury,Australia,"","",EPSG:4326,nickel,"Hydrothermal Ni,Skarn"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lac-rocher,https://doi.org/10.5382/econgeo.4950,Lac Rocher,Lac Rocher,Canada,"","",EPSG:4326,"nickel,cobalt","Layered Intrusive,Magmatic Sulphide,Stratabound Contact-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__knp-yerilla-aubils,https://doi.org/10.5382/econgeo.4950,KNP Yerilla: Aubils,KNP Yerilla: Aubils,Australia,"","",EPSG:4326,"nickel,cobalt","Oxide-Clay Silicate,Oxide-Clay silicate,Laterite,Oxide-clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__canalask-onion,https://doi.org/10.5382/econgeo.4950,Canalask-Onion,Canalask-Onion,Canada,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__riddle-nickel-mountain,https://doi.org/10.5382/econgeo.4950,Riddle (Nickel Mountain),Riddle (Nickel Mountain),USA,"",POINT (-123.437 42.966),EPSG:4326,nickel,"Hydrous Mg silicate-oxide,Hydrous Mg silicate-Oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__honeymoon-well-group-sulfide,https://doi.org/10.5382/econgeo.4950,Honeymoon Well Group (sulfide),Honeymoon Well Group (sulfide),Australia,"","",EPSG:4326,nickel,"Archean Komatiite,Magmatic Sulphide,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__chimimbe-hill,https://doi.org/10.5382/econgeo.4950,Chimimbe Hill,Chimimbe Hill,Malawi,"","",EPSG:4326,"cobalt,nickel","Hydrous Mg silicate-Clay silicate,Hydrous Mg silicate-clay silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__quicksilver,https://doi.org/10.5382/econgeo.4950,Quicksilver,Quicksilver,Australia,"","",EPSG:4326,"nickel,cobalt","Oxide,Laterite,Oxide?"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__rudjinci,https://doi.org/10.5382/econgeo.4950,Rudjinci,Rudjinci,Serbia,"","",EPSG:4326,"cobalt,nickel","Laterite,Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__clarion-clipperton-deepgreen,https://doi.org/10.5382/econgeo.4950,Clarion-Clipperton (DeepGreen),Clarion-Clipperton (DeepGreen),Int'l Waters,"","",EPSG:4326,"nickel,cobalt","Hydrothermal Ni,Manganese nodules"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__honeymoon-well-group-laterite,https://doi.org/10.5382/econgeo.4950,Honeymoon Well Group (laterite),Honeymoon Well Group (laterite),Australia,"","",EPSG:4326,"nickel,cobalt","Laterite,Oxide-Clay silicate,Oxide-Clay Silicate,Oxide-clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__limpopo-baobab-doornvlei-dwaalkop-zebedelia,https://doi.org/10.5382/econgeo.4950,Limpopo-Baobab/Doornvlei/Dwaalkop/Zebedelia,Limpopo-Baobab/Doornvlei/Dwaalkop/Zebedelia,South Africa,"","",EPSG:4326,nickel,"Layered Intrusive,Magmatic Sulphide,Uitkomst Complex"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__clarion-clipperton-russia,https://doi.org/10.5382/econgeo.4950,Clarion-Clipperton (Russia),Clarion-Clipperton (Russia),Int'l Waters,"","",EPSG:4326,"nickel,cobalt","Manganese nodules,Hydrothermal Ni"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__siphumelele-3,https://doi.org/10.5382/econgeo.4950,Siphumelele 3,Siphumelele 3,South Africa,"","",EPSG:4326,nickel,"Layered Intrusive,Stratabound Stratiform Reef-type,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__goro,https://doi.org/10.5382/econgeo.4950,Goro,Goro,New Caledonia,"","",EPSG:4326,"cobalt,nickel","Laterite,Oxide-hydrous Mg silicate,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__windarra-group,https://doi.org/10.5382/econgeo.4950,Windarra Group,Windarra Group,Australia,"","",EPSG:4326,"nickel,cobalt","Archean komatiite,Archean Komatiite,Magmatic Sulphide"
