ms_uri,GroupID
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10283135,GROUP920
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10225746,GROUP921
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067580,GROUP922
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310319,GROUP923
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10091634,GROUP924
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10128792,GROUP925
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002234,GROUP926
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067840,GROUP927
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10227178,GROUP928
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10285911,GROUP929
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__363,GROUP930
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mesaba-babbit,GROUP930
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__365,GROUP931
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__443,GROUP932
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__667,GROUP933
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__704,GROUP934
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__651,GROUP935
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__713,GROUP936
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__674,GROUP937
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__662,GROUP938
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__694,GROUP939
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__666,GROUP940
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__706,GROUP941
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__689,GROUP942
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__646,GROUP943
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__492,GROUP944
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__709,GROUP945
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__785,GROUP946
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__680,GROUP947
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__701,GROUP948
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__670,GROUP949
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__668,GROUP950
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__717,GROUP951
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__515,GROUP952
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__511,GROUP953
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__654,GROUP954
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__517,GROUP955
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__506,GROUP956
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__678,GROUP957
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__711,GROUP958
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__729,GROUP959
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__702,GROUP960
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__726,GROUP961
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__697,GROUP962
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__673,GROUP963
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__691,GROUP964
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__660,GROUP965
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__508,GROUP966
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__696,GROUP967
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__728,GROUP968
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__679,GROUP969
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__650,GROUP970
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__497,GROUP971
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__648,GROUP972
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__657,GROUP973
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__493,GROUP974
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__509,GROUP975
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__655,GROUP976
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__725,GROUP977
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__703,GROUP978
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__690,GROUP979
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__682,GROUP980
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__731,GROUP981
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__681,GROUP982
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__656,GROUP983
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__685,GROUP984
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__659,GROUP985
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__684,GROUP986
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__727,GROUP987
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__693,GROUP988
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__692,GROUP989
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__669,GROUP990
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__698,GROUP991
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__504,GROUP992
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__653,GROUP993
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__683,GROUP994
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__672,GROUP995
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__501,GROUP996
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__708,GROUP997
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__671,GROUP998
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__695,GROUP999
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__719,GROUP1000
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__677,GROUP1001
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__649,GROUP1002
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__652,GROUP1003
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__723,GROUP1004
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__687,GROUP1005
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__712,GROUP1006
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__700,GROUP1007
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__658,GROUP1008
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__688,GROUP1009
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__500,GROUP1010
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__714,GROUP1011
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__663,GROUP1012
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__715,GROUP1013
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__510,GROUP1014
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__721,GROUP1015
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__686,GROUP1016
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__665,GROUP1017
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__675,GROUP1018
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__505,GROUP1019
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__724,GROUP1020
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__503,GROUP1021
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__707,GROUP1022
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__661,GROUP1023
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__718,GROUP1024
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__722,GROUP1025
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__676,GROUP1026
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__664,GROUP1027
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__699,GROUP1028
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__720,GROUP1029
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__716,GROUP1030
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__710,GROUP1031
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__705,GROUP1032
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-64679kk8__1,GROUP1033
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-b46zzmet__1,GROUP1034
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-szrwip5v__1,GROUP1035
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__eagle-usa-2097,GROUP1036
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__eagle-eagle-east-usa,GROUP1036
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__black-butte-johnyy-lee-2055,GROUP1037
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__sunshine-east-sunshine-2218,GROUP1038
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__northmet-dunka-road-2166,GROUP1039
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__northmet-dunka-road,GROUP1039
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__clarion-clipperton-nautilus-2297,GROUP1040
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__clarion-clipperton-nautilus,GROUP1040
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__bohemia-basin-basin-takanis-flapjack-2059,GROUP1041
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__bohemia-basin-basin-takanis-flapjack,GROUP1041
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__maturi-maturi-southwest-2145,GROUP1042
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__maturi-southwest,GROUP1042
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__clarion-clipperton-russian-led-jv-2299,GROUP1043
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__clarion-clipperton-russian-led-jv,GROUP1043
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__clarion-clipperton-russia-2298,GROUP1044
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__clarion-clipperton-russia,GROUP1044
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__clarion-clipperton-kiost-korea-2300,GROUP1045
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__clarion-clipperton-kiost-korea,GROUP1045
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__gasquet-mountain,GROUP1046
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__maturi-incl-nokomis,GROUP1047
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mine-lamotte-fredericktown,GROUP1048
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__clarion-clipperton-deepgreen,GROUP1049
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-jr5i3iam__1,GROUP1050
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__42,GROUP1051
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055364,GROUP1052
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055362,GROUP1053
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__203,GROUP1054
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__202,GROUP1055
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__204,GROUP1056
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__201,GROUP1057
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__252,GROUP1058
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__253,GROUP1059
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038236,GROUP1060
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158438,GROUP1061
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038234,GROUP1062
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__vaddass-vaddas-1448,GROUP1062
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038232,GROUP1063
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038233,GROUP1064
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10103641,GROUP1065
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255002,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279689",GROUP1066
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__275,GROUP1067
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__ertelien-1429,GROUP1068
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__dalen-1428,GROUP1069
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__asoren-1423,GROUP1070
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__stormyra-1445,GROUP1071
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__stormyra,GROUP1071
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__flat,GROUP1072
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__ertelien-ertelia,GROUP1073
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__bruvann-rana,GROUP1074
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__vakkerlien,GROUP1075
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__dalen-espedalen,GROUP1076
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069385,GROUP1077
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10256208,GROUP1078
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__kasese-kilembe-2029,GROUP1079
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207312,GROUP1080
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039236,GROUP1081
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183540,GROUP1082
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134066,GROUP1083
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024870,GROUP1084
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230886,GROUP1085
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159056,GROUP1086
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133928,GROUP1087
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255830,GROUP1088
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183407,GROUP1089
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000962,GROUP1090
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255716,GROUP1091
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10003725,GROUP1092
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230812,GROUP1093
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231221,GROUP1094
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206992,GROUP1095
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039049,GROUP1096
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024504,GROUP1097
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__jinchuan-837,GROUP1097
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__jinchuan,GROUP1097
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231238,GROUP1098
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-phosphate__287,GROUP1099
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__179,GROUP1100
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__223,GROUP1101
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__244,GROUP1102
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__246,GROUP1103
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__221,GROUP1104
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__193,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__194",GROUP1105
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__235,GROUP1106
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__230,GROUP1107
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__231,GROUP1108
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__233,GROUP1109
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__191,GROUP1110
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__207,GROUP1111
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__218,GROUP1112
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__241,GROUP1113
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__239,GROUP1114
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__192,GROUP1115
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__234,GROUP1116
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__237,GROUP1117
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__236,GROUP1118
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__222,GROUP1119
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__190,GROUP1120
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__229,GROUP1121
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__227,GROUP1122
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__243,GROUP1123
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__224,GROUP1124
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__238,GROUP1125
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__245,GROUP1126
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__226,GROUP1127
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__199,GROUP1128
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__219,GROUP1129
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__232,GROUP1130
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__205,GROUP1131
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__200,GROUP1132
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__228,GROUP1133
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__206,GROUP1134
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__198,GROUP1135
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__225,GROUP1136
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__242,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__240",GROUP1137
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__220,GROUP1138
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sir20105090z__11200,GROUP1139
https://minmod.isi.edu/resource/site__doi-org-10-1016-j-oregeorev-2016-08-010__qinghai-deerni-429,GROUP1140
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__qinghai-deerni-862,GROUP1140
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mount-kpote,GROUP1141
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2163,GROUP1142
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10073044,GROUP1142
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__6,GROUP1143
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__5,GROUP1144
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__7,GROUP1145
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__1,GROUP1146
