ms_uri,source_id,record_id,country,state_or_province,other_names,location,crs,site_name,commodity,deposit_type
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10264283,https://mrdata.usgs.gov/mrds,10264283,United States,Colorado,"Beverly,Shorty Nos,Esmerelda,1-95,Larry,1-3,Northwesterner,Madden No,Flaussie Nos,Copper Hill,1-2,Gail,1-3Jean,Minnie,1-4,Willow Springs,Unpatented Claims,Punkey,Willie,Northerner,Protection,Prize,Ute,Skippy,Jeanie,Herb,Audrey Nos,Hill Nos,Chance Nos,Marge Nos,Offset Nos,1,Bill,Morning Star,Pinky Nos,North Star,Bright Star,Jane Nos,Ruby Nos,Hazel Nos,Sandra",POINT (-108.08895 37.40671),EPSG:4326,Allard Stock,"Gold,platinum-group elements,Copper,Lead,Silver",Porphyry copper ± gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10265165,https://mrdata.usgs.gov/mrds,10265165,United States,Idaho,French Creek-Patrick Butte Area,POINT (-116.13429 45.02487),EPSG:4326,Brundage,platinum-group elements,Arc U-M intru- sion nickel- copper-PGE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10265776,https://mrdata.usgs.gov/mrds,10265776,United States,Idaho,"",POINT (-115.9741 46.27207),EPSG:4326,Myers Mica Mine,"Mica,platinum-group elements,Molybdenum","Greisen beryllium±Li,Simple pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10270333,https://mrdata.usgs.gov/mrds,10270333,United States,Montana,"J-M Reef Deposit,Minn,Johns-Manville Stillwater Platinum,Stillwater Mining Co,Adit Prj,Stillwater Pgm Resources,Stillwater Platinum Project,Minneapolis Adit Project,M Prospect",POINT (-109.87999 45.38772),EPSG:4326,"Stillwater Mining Co. Minn.Adit Prj,Stillwater Mine","Copper,Osmium,Rhodium,Iridium,Palladium,Gold,Ruthenium,platinum-group elements,Platinum,Nickel",U-M layered intrusion PGE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10274134,https://mrdata.usgs.gov/mrds,10274134,United States,Oregon,"Bull Run Mining Co,Co,Porter and Co,Oro Plata,Western Gold Corp,Hudson Dredge",POINT (-118.39245 44.82265),EPSG:4326,Granite Placers,"platinum-group elements,Gold,Silver",Fluvial placer gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10274341,https://mrdata.usgs.gov/mrds,10274341,United States,Oregon,"Butler Mine,Krome Beach Sand",POINT (-124.49009 42.90091),EPSG:4326,Chrome Beach Sands,"platinum-group elements,Chromium,Gold","Heavy mineral sands,Paleoplacer heavy mineral sands,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10274611,https://mrdata.usgs.gov/mrds,10274611,United States,Oregon,"",POINT (-124.47929 42.73451),EPSG:4326,Hubbard Creek Beach Placer,"Chromium,platinum-group elements,Gold",Shoreline placer gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10278641,https://mrdata.usgs.gov/mrds,10278641,Canada,Manitoba,Birchtree Mine,POINT (-97.93078 55.70397),EPSG:4326,Birchtree,"platinum-group elements,Platinum,Copper,Cobalt,Palladium,Gold,Silver,Sulfur,Nickel","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10278652,https://mrdata.usgs.gov/mrds,10278652,Canada,Ontario,"",POINT (-81.06728 46.49169),EPSG:4326,Copper Cliff North,"Platinum,Cobalt,platinum-group elements,Nickel,Copper,Silver,Gold,Palladium","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10278729,https://mrdata.usgs.gov/mrds,10278729,Canada,Ontario,"2 Mine,Clarabelle Open Pit No",POINT (-81.05808 46.51829),EPSG:4326,Clarabelle,"Platinum,Cobalt,Gold,Nickel,Palladium,Copper,platinum-group elements,Silver","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10278754,https://mrdata.usgs.gov/mrds,10278754,Canada,Ontario,Little Stobie Mine,POINT (-81.00618 46.54719),EPSG:4326,Little Stobie,"Cobalt,Copper,Platinum,platinum-group elements,Palladium,Silver,Gold,Nickel","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279123,https://mrdata.usgs.gov/mrds,10279123,Canada,Ontario,"",POINT (-90.24732 48.5958),EPSG:4326,Shebandowan Mine,"Silver,Nickel,Palladium,Gold,Platinum,platinum-group elements,Copper,Cobalt","Komatiite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,Vein ± replacement nickel"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279374,https://mrdata.usgs.gov/mrds,10279374,Canada,Ontario,No Alternate Names,POINT (-81.32539 46.42419),EPSG:4326,Lockerby Mine,"Palladium,Gold,Cobalt,platinum-group elements,Silver,Nickel,Copper,Platinum","Impact U-M intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279408,https://mrdata.usgs.gov/mrds,10279408,Russia,"",Nkt,POINT (32.72001 67.91514),EPSG:4326,Nittis-Kumuzh'Ya-Travyanaya,"Cobalt,Copper,Nickel,platinum-group elements",U-M conduit nickel-copper- PGE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279521,https://mrdata.usgs.gov/mrds,10279521,Hungary,"",No Other Name,POINT (19.11875 47.66534),EPSG:4326,Metalimpex Trading Company,"Iron,Nickel,Copper,Silver,platinum-group elements,Zinc,Cobalt,Tin,Gold,Cadmium,Lead",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279775,https://mrdata.usgs.gov/mrds,10279775,Colombia,"",No Alternate Names,POINT (-76.49973 4.66805),EPSG:4326,Choco Pacifico,"platinum-group elements,Gold","Fluvial placer PGE,Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280154,https://mrdata.usgs.gov/mrds,10280154,South Africa,"","",POINT (28.43475 -26.2133),EPSG:4326,Grootvlei,"Gold,platinum-group elements,Silver","Paleoplacer gold ± uranium,Supergene gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280157,https://mrdata.usgs.gov/mrds,10280157,Algeria,"","",POINT (4.50156 22.66663),EPSG:4326,Arak Canyon,platinum-group elements,Fluvial placer PGE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280163,https://mrdata.usgs.gov/mrds,10280163,South Africa,Free State,"",POINT (26.61819 -27.77986),EPSG:4326,Loraine Allanridge,"Gold,Sulfur,platinum-group elements,Uranium,Silver",Paleoplacer gold ± uranium
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280344,https://mrdata.usgs.gov/mrds,10280344,South Africa,"",Wadeville Refinery,POINT (27.53475 -25.66333),EPSG:4326,Matthey Rustenburg Ref-Wadeville,"platinum-group elements,Silver,Gold","Fluvial placer PGE,U-M layered intrusion PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280420,https://mrdata.usgs.gov/mrds,10280420,South Africa,"","",POINT (27.25145 -25.66334),EPSG:4326,(Facility) Rustenberg Smelter,"Copper,Nickel,Gold,platinum-group elements","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280560,https://mrdata.usgs.gov/mrds,10280560,United States,Alaska,"",POINT (-144.84019 63.16798),EPSG:4326,Slate Creek,"Gold,platinum-group elements",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280603,https://mrdata.usgs.gov/mrds,10280603,Indonesia,"","",POINT (106.74965 -6.13111),EPSG:4326,Pengolahan Dan Pemurnian Logam,"Gold,Copper,Silver,platinum-group elements",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280660,https://mrdata.usgs.gov/mrds,10280660,Australia,Western Australia,"",POINT (115.9994 -22.49651),EPSG:4326,Munni Munni Pt Prospect,platinum-group elements,"Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10281659,https://mrdata.usgs.gov/mrds,10281659,United States,Alaska,"",POINT (-161.12499 65.17859),EPSG:4326,Greenstone Creek,platinum-group elements,"Fluvial placer PGE,Impact U-M intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10281878,https://mrdata.usgs.gov/mrds,10281878,United States,Alaska,"",POINT (-141.59586 64.95538),EPSG:4326,Lucky Gulch,"Gold,platinum-group elements","Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10282305,https://mrdata.usgs.gov/mrds,10282305,United States,Alaska,"",POINT (-161.06042 68.24758),EPSG:4326,Misheguk Mt. Chromium,"Gold,Chromium,platinum-group elements","Ophiolite chromium,U-M layered intrusion chromium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10282392,https://mrdata.usgs.gov/mrds,10282392,United States,Alaska,"Keco Wonder No,Muskomee Bay No,Wonscheele,Kodiak Exploration,1,Orson Stillman,George Cornelius,Harold Lawhead,Emil Knudson,Donald Petacchi",POINT (-153.06918 58.09941),EPSG:4326,Muskomee Bay,"Silver,Lead,Copper,Gold,platinum-group elements","Bimodal-mafic VMS,Felsic-siliciclastic VMS,Mafic-siliciclastic VMS,Mafic-ultramafic VMS,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10282554,https://mrdata.usgs.gov/mrds,10282554,United States,Alaska,Hidden Treasure Creek,POINT (-144.84299 63.21048),EPSG:4326,Treasure Gulch,"platinum-group elements,Gold","Fluvial placer PGE,Fluvial placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10282558,https://mrdata.usgs.gov/mrds,10282558,United States,Alaska,"1-7,Barnard Hahl Group,4a-7a,L,Steelhead Nos,Roy Culligan,Oregon King Consolidated,Nos,Placer Nos,Charles I,Blakemore,Discovery,4-7,Ferdine,1-3w,C,3a-7a",POINT (-137.55632 58.5853),EPSG:4326,Steelhead Creek Beach Sands,"Iron,platinum-group elements,Gold,Titanium","Heavy mineral sands,Paleoplacer heavy mineral sands,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10282564,https://mrdata.usgs.gov/mrds,10282564,United States,Alaska,"1-3,Discovery Nos,Emel Engel,1-5,Ship Cr Trading,John Young,Sea Foam Nos,Young",POINT (-137.40631 58.5175),EPSG:4326,"Young,Dagelet River Beach Sands","platinum-group elements,Gold,Iron,Titanium","Heavy mineral sands,Paleoplacer heavy mineral sands,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10282642,https://mrdata.usgs.gov/mrds,10282642,United States,Alaska,"Blm59138,Nunatak 34-37 See,Ms2229,Nunatak 54-57 See,Nunatak 24-27 See,1,Nunatak 14-17 See,Pat50650475,Nunatak 1-4 See",POINT (-136.9202 58.55661),EPSG:4326,Brady Glacier,"Cobalt,Zinc,platinum-group elements,Lead,Copper,Nickel",U-M conduit nickel-copper- PGE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10282844,https://mrdata.usgs.gov/mrds,10282844,United States,Alaska,Faro Creek,POINT (-161.51942 59.45956),EPSG:4326,Arolic Dredging Company,"platinum-group elements,Gold","Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10282847,https://mrdata.usgs.gov/mrds,10282847,United States,Alaska,"Bedrock Creek,Limestone Creek,Kraemer Creek,Golden Eagle Mine",POINT (-144.64708 63.13578),EPSG:4326,"Chistochina River, Middle Fork","Copper,Chromium,Lead,platinum-group elements,Gold,Silver",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10282918,https://mrdata.usgs.gov/mrds,10282918,United States,Alaska,"",POINT (-145.62743 63.33106),EPSG:4326,Canwell Glacier,"Nickel,Copper,platinum-group elements,Gold,Asbestos,Cobalt","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10282922,https://mrdata.usgs.gov/mrds,10282922,United States,Alaska,"",POINT (-144.99975 61.58043),EPSG:4326,Sheep Hill,"Chromium,platinum-group elements","Ophiolite chromium,U-M layered intrusion chromium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10282989,https://mrdata.usgs.gov/mrds,10282989,United States,Alaska,"",POINT (-150.81419 62.58264),EPSG:4326,Poorman Creek,"Tin,Silver,Uranium,Gold,Chromium,platinum-group elements",Shoreline placer gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10283004,https://mrdata.usgs.gov/mrds,10283004,United States,Alaska,"",POINT (-159.77613 61.05543),EPSG:4326,Bear Creek,"Mercury,platinum-group elements,Gold","Fluvial placer PGE,Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10283012,https://mrdata.usgs.gov/mrds,10283012,United States,Alaska,"",POINT (-144.82909 63.16968),EPSG:4326,Miller Gulch,"Gold,platinum-group elements",Fluvial placer gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10284155,https://mrdata.usgs.gov/mrds,10284155,United States,California,"",POINT (-120.94602 38.22351),EPSG:4326,Arata Property,"Silver,Gold,platinum-group elements","Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10284514,https://mrdata.usgs.gov/mrds,10284514,United States,California,"",POINT (-120.4571 38.12021),EPSG:4326,Douglas Flat,"Gold,platinum-group elements","Epizonal orogenic gold,Fluvial placer gold,Hypozonal orogenic gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10285570,https://mrdata.usgs.gov/mrds,10285570,United States,California,"",POINT (-121.01713 38.93599),EPSG:4326,Red Deer,"platinum-group elements,Gold","Fluvial placer PGE,Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10285730,https://mrdata.usgs.gov/mrds,10285730,United States,California,"",POINT (-121.08663 38.4743),EPSG:4326,Michigan Bar,"Gold,platinum-group elements","Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10286939,https://mrdata.usgs.gov/mrds,10286939,United States,California,"",POINT (-122.868 40.36425),EPSG:4326,Olympia,"Gold,Osmium,Silver,platinum-group elements","Fluvial placer PGE,Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10287608,https://mrdata.usgs.gov/mrds,10287608,United States,California,"",POINT (-122.84501 40.86205),EPSG:4326,Minersville,platinum-group elements,"Arc U-M intru- sion nickel- copper-PGE,Fluvial placer gold,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10287643,https://mrdata.usgs.gov/mrds,10287643,United States,California,"",POINT (-122.75141 40.93655),EPSG:4326,E. Fork of Stuart,platinum-group elements,"Arc U-M intru- sion nickel- copper-PGE,Fluvial placer gold,U-M conduit nickel-copper- PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298181,https://mrdata.usgs.gov/mrds,10298181,United States,Oregon,Cracker Jack,POINT (-123.52786 42.75592),EPSG:4326,Oregon Mining & Power Co Placer,"Gold,platinum-group elements","Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298218,https://mrdata.usgs.gov/mrds,10298218,United States,Oregon,Gold Hill Mine,POINT (-123.01944 42.44313),EPSG:4326,Gold Hill Pocket,"Gold,platinum-group elements,Molybdenum","Epizonal orogenic gold,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298255,https://mrdata.usgs.gov/mrds,10298255,United States,Oregon,Ophir Beach,POINT (-124.38758 42.56231),EPSG:4326,Parker Electromagnetic Machine Proj,"Chromium,Gold,platinum-group elements","Ophiolite chromium,Shoreline placer gold,U-M layered intrusion chromium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298306,https://mrdata.usgs.gov/mrds,10298306,United States,Oregon,"",POINT (-118.41435 44.84685),EPSG:4326,Granite polymetallic veins,"Silver,Gold,platinum-group elements",Vein polymetallic
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298416,https://mrdata.usgs.gov/mrds,10298416,United States,Oregon,"Myrtle Group,Elkhorn Group,Big Sunshine,Fall Creek",POINT (-124.33198 42.70761),EPSG:4326,"Elk River Placers,Big Sunshine","Chromium,platinum-group elements,Gold","Fluvial placer PGE,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298426,https://mrdata.usgs.gov/mrds,10298426,United States,Oregon,Osgood Placer,POINT (-123.64335 42.04922),EPSG:4326,"High Gravel Mine,Osgood Placer","Chromium,Gold,platinum-group elements","Fluvial placer PGE,Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298516,https://mrdata.usgs.gov/mrds,10298516,United States,Oregon,"Inman,Hanly,Little Otter,Way Thompson Flat,Hydro Sixes,Robinson,Otter Creek,Smith,Sixes River Placer,Elgin,Guerin,Wallace,Wagner",POINT (-124.31788 42.80401),EPSG:4326,Sixes River Placers,"Chromium,Mercury,Gold,Iridium,platinum-group elements","Fluvial placer PGE,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10299005,https://mrdata.usgs.gov/mrds,10299005,United States,Oregon,"Kelsey,Fisher,Mattock,Waterman Mine,Garrison,Spanish Peak Mining Co",POINT (-119.76719 44.47374),EPSG:4326,Spanish Gulch Placers,"Gold,platinum-group elements,Chromium,Silver","Fluvial placer PGE,Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303270,https://mrdata.usgs.gov/mrds,10303270,Canada,Ontario,No Alternate Names,POINT (-81.35149 46.42919),EPSG:4326,"No Alternate Names,Crean Hill Mine","Gold,Copper,Silver,Platinum,Cobalt,platinum-group elements,Nickel,Palladium","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303518,https://mrdata.usgs.gov/mrds,10303518,Canada,Ontario,"",POINT (-81.33729 46.67499),EPSG:4326,Coleman Mine,"Silver,Gold,Platinum,Cobalt,Nickel,platinum-group elements,Palladium,Copper","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303649,https://mrdata.usgs.gov/mrds,10303649,Canada,Ontario,Blezard Property,POINT (-80.99008 46.55829),EPSG:4326,Lindsley Mine,"Cobalt,Copper,Nickel,platinum-group elements","Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304044,https://mrdata.usgs.gov/mrds,10304044,Russia,"","",POINT (175.73011 63.44884),EPSG:4326,Chirynai,"Chromium,platinum-group elements","Ophiolite chromium,U-M layered intrusion chromium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304937,https://mrdata.usgs.gov/mrds,10304937,South Africa,"","",POINT (27.324 -25.675),EPSG:4326,(Facility) Rustenburg Refinery,"Nickel,Copper,Gold, Refinery,Nickel, Refiner,Gold,platinum-group elements","Anorthosite conduit nickel- copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307476,https://mrdata.usgs.gov/mrds,10307476,United States,Alaska,"",POINT (-144.80258 61.99966),EPSG:4326,Nadina River,"Gold,platinum-group elements",Fluvial placer PGE
